1,Marco Jonkers,2:08.557,0:43.700,0:57.700,0:27.200,5075
346,Øystein Brennum,2:01.045,0:38.200,0:55.700,0:27.100,5164
347,Øystein Brennum,2:01.320,0:38.400,0:56.000,0:27.000,5164
348,Øystein Brennum,2:00.855,0:38.300,0:55.600,0:27.000,5164
349,Øystein Brennum,2:02.065,0:38.200,0:55.300,0:28.500,5164
350,Marco Jonkers,2:55.652,1:32.900,0:55.700,0:27.000,5075
351,Marco Jonkers,2:01.302,0:38.500,0:55.700,0:27.100,5075
352,Marco Jonkers,2:00.602,0:38.400,0:55.400,0:26.800,5075
353,Marco Jonkers,2:00.717,0:38.400,0:55.500,0:26.900,5075
354,Marco Jonkers,2:00.567,0:38.400,0:55.400,0:26.900,5075
355,Marco Jonkers,2:00.367,0:38.300,0:55.300,0:26.800,5075
356,Marco Jonkers,2:00.527,0:38.400,0:55.300,0:26.900,5075
357,Marco Jonkers,2:00.590,0:38.400,0:55.400,0:26.900,5075
358,Marco Jonkers,2:00.565,0:38.300,0:55.400,0:26.900,5075
359,Marco Jonkers,2:00.510,0:38.200,0:55.400,0:26.900,5075
360,Marco Jonkers,2:00.587,0:38.400,0:55.400,0:26.800,5075
361,Marco Jonkers,2:00.605,0:38.300,0:55.400,0:26.800,5075
362,Marco Jonkers,2:01.415,0:38.300,0:56.100,0:27.000,5075
363,Marco Jonkers,2:01.010,0:38.300,0:55.800,0:26.900,5075
364,Marco Jonkers,2:00.810,0:38.400,0:55.400,0:27.000,5075
365,Marco Jonkers,2:00.512,0:38.400,0:55.200,0:26.900,5075
366,Marco Jonkers,2:00.787,0:38.500,0:55.400,0:26.900,5075
367,Marco Jonkers,2:00.595,0:38.200,0:55.500,0:26.900,5075
368,Marco Jonkers,2:00.805,0:38.400,0:55.500,0:26.900,5075
369,Marco Jonkers,2:00.957,0:38.400,0:55.700,0:26.900,5075
370,Marco Jonkers,2:00.677,0:38.400,0:55.400,0:26.900,5075
371,Marco Jonkers,2:01.005,0:38.400,0:55.700,0:26.900,5075
372,Marco Jonkers,2:00.780,0:38.400,0:55.500,0:26.800,5075
373,Marco Jonkers,2:00.477,0:38.200,0:55.400,0:26.800,5075
374,Marco Jonkers,2:00.775,0:38.300,0:55.400,0:27.100,5075
375,Marco Jonkers,2:00.672,0:38.400,0:55.400,0:26.900,5075
376,Marco Jonkers,2:00.725,0:38.400,0:55.500,0:26.900,5075
377,Marco Jonkers,2:00.960,0:38.300,0:55.700,0:26.900,5075
378,Marco Jonkers,2:03.085,0:38.300,0:57.800,0:27.000,5075
379,Marco Jonkers,2:01.305,0:38.400,0:55.900,0:27.000,5075
380,Marco Jonkers,2:00.682,0:38.400,0:55.400,0:26.800,5075
381,Marco Jonkers,2:02.470,0:38.300,0:55.400,0:28.700,5075
382,Øystein Brennum,3:41.765,2:19.000,0:55.800,0:27.000,5164
383,Øystein Brennum,2:01.150,0:38.700,0:55.500,0:26.900,5164
384,Øystein Brennum,2:00.685,0:38.500,0:55.300,0:26.900,5164
385,Øystein Brennum,2:00.667,0:38.600,0:55.300,0:26.800,5164
386,Øystein Brennum,2:00.860,0:38.600,0:55.300,0:26.900,5164
387,Øystein Brennum,2:00.630,0:38.400,0:55.200,0:27.000,5164
388,Øystein Brennum,2:00.892,0:38.500,0:55.400,0:27.000,5164
389,Øystein Brennum,2:00.860,0:38.400,0:55.400,0:27.100,5164
390,Øystein Brennum,2:00.835,0:38.400,0:55.500,0:27.000,5164
391,Øystein Brennum,2:00.862,0:38.500,0:55.500,0:26.900,5164
392,Øystein Brennum,2:01.085,0:38.500,0:55.300,0:27.300,5164
393,Øystein Brennum,2:00.745,0:38.500,0:55.300,0:27.000,5164
394,Øystein Brennum,2:00.760,0:38.500,0:55.300,0:27.000,5164
395,Øystein Brennum,2:00.735,0:38.400,0:55.300,0:27.000,5164
396,Øystein Brennum,2:00.857,0:38.500,0:55.400,0:27.000,5164
397,Øystein Brennum,2:01.292,0:38.600,0:55.700,0:27.100,5164
398,Øystein Brennum,2:01.010,0:38.400,0:55.500,0:27.000,5164
399,Øystein Brennum,2:02.035,0:38.500,0:56.700,0:26.900,5164
400,Øystein Brennum,2:00.757,0:38.500,0:55.300,0:27.000,5164
401,Øystein Brennum,2:00.855,0:38.500,0:55.400,0:27.000,5164
402,Øystein Brennum,2:01.387,0:38.600,0:55.800,0:27.000,5164
403,Øystein Brennum,2:04.510,0:38.400,0:56.700,0:29.500,5164
404,Øystein Brennum,2:00.940,0:38.500,0:55.500,0:26.900,5164
405,Øystein Brennum,2:00.952,0:38.400,0:55.500,0:27.000,5164
406,Øystein Brennum,2:00.642,0:38.400,0:55.300,0:27.000,5164
407,Øystein Brennum,2:00.675,0:38.300,0:55.400,0:27.000,5164
408,Øystein Brennum,2:00.570,0:38.300,0:55.300,0:26.900,5164
409,Øystein Brennum,2:00.690,0:38.300,0:55.500,0:26.900,5164
410,Øystein Brennum,2:00.767,0:38.400,0:55.400,0:27.000,5164
411,Øystein Brennum,2:00.877,0:38.400,0:55.500,0:27.000,5164
412,Øystein Brennum,2:00.575,0:38.300,0:55.200,0:27.000,5164
413,Øystein Brennum,2:02.670,0:38.300,0:55.500,0:28.900,5164
414,Marco Jonkers,2:55.287,1:32.500,0:55.800,0:27.000,5075
415,Marco Jonkers,2:01.747,0:38.500,0:55.400,0:27.800,5075
416,Marco Jonkers,2:00.587,0:38.500,0:55.200,0:26.900,5075
417,Marco Jonkers,2:00.352,0:38.300,0:55.300,0:26.800,5075
418,Marco Jonkers,2:00.415,0:38.400,0:55.200,0:26.800,5075
419,Marco Jonkers,2:00.525,0:38.400,0:55.300,0:26.900,5075
420,Marco Jonkers,2:03.402,0:38.400,0:55.300,0:29.700,5075
421,Marco Jonkers,2:00.847,0:38.400,0:55.600,0:26.800,5075
422,Marco Jonkers,2:00.352,0:38.300,0:55.100,0:26.900,5075
423,Marco Jonkers,2:00.482,0:38.400,0:55.200,0:26.900,5075
424,Marco Jonkers,2:00.505,0:38.300,0:55.300,0:26.900,5075
425,Marco Jonkers,2:00.647,0:38.500,0:55.200,0:27.000,5075
426,Marco Jonkers,2:00.310,0:38.400,0:55.100,0:26.800,5075
427,Marco Jonkers,2:00.315,0:38.300,0:55.100,0:26.900,5075
428,Marco Jonkers,2:00.650,0:38.400,0:55.300,0:26.900,5075
429,Marco Jonkers,2:00.567,0:38.300,0:55.300,0:26.900,5075
430,Marco Jonkers,2:00.662,0:38.400,0:55.200,0:27.000,5075
431,Marco Jonkers,2:01.715,0:38.400,0:56.400,0:26.900,5075
432,Marco Jonkers,2:00.622,0:38.400,0:55.300,0:26.900,5075
433,Marco Jonkers,2:01.262,0:38.400,0:55.800,0:27.000,5075
434,Marco Jonkers,2:00.677,0:38.400,0:55.200,0:27.000,5075
435,Marco Jonkers,2:01.040,0:38.500,0:55.500,0:27.100,5075
436,Marco Jonkers,2:00.675,0:38.400,0:55.300,0:27.000,5075
437,Marco Jonkers,2:00.480,0:38.300,0:55.300,0:26.800,5075
438,Marco Jonkers,2:00.740,0:38.300,0:55.300,0:27.200,5075
439,Marco Jonkers,2:00.610,0:38.300,0:55.200,0:27.200,5075
440,Marco Jonkers,2:00.730,0:38.300,0:55.500,0:26.900,5075
441,Marco Jonkers,2:00.740,0:38.400,0:55.300,0:27.000,5075
442,Marco Jonkers,2:00.705,0:38.500,0:55.100,0:27.100,5075
443,Marco Jonkers,2:00.900,0:38.400,0:55.400,0:27.100,5075
444,Marco Jonkers,2:01.845,0:38.400,0:56.500,0:27.000,5075
445,Marco Jonkers,2:02.912,0:38.400,0:55.900,0:28.600,5075
446,Øystein Brennum,2:53.722,1:30.600,0:56.000,0:27.100,5164
447,Øystein Brennum,2:01.560,0:38.700,0:55.700,0:27.100,5164
448,Øystein Brennum,2:01.152,0:38.600,0:55.600,0:27.000,5164
449,Øystein Brennum,2:01.012,0:38.400,0:55.600,0:27.100,5164
450,Øystein Brennum,2:01.125,0:38.500,0:55.800,0:26.900,5164
451,Øystein Brennum,2:01.107,0:38.600,0:55.400,0:27.100,5164
452,Øystein Brennum,2:00.932,0:38.500,0:55.400,0:27.100,5164
453,Øystein Brennum,2:02.042,0:38.500,0:55.800,0:27.700,5164
454,Øystein Brennum,2:00.987,0:38.400,0:55.600,0:27.000,5164
455,Øystein Brennum,2:01.530,0:38.500,0:56.000,0:27.000,5164
456,Øystein Brennum,2:01.192,0:38.400,0:55.800,0:27.100,5164
457,Øystein Brennum,2:04.022,0:38.400,0:57.600,0:28.000,5164
458,Øystein Brennum,2:10.207,0:40.000,0:59.700,0:30.500,5164
459,Marco Jonkers,3:01.190,1:32.300,1:00.000,0:28.800,5075
460,Marco Jonkers,2:09.147,0:40.800,0:59.800,0:28.500,5075
461,Marco Jonkers,2:09.282,0:40.700,1:00.200,0:28.500,5075
462,Marco Jonkers,2:08.390,0:40.500,0:59.600,0:28.300,5075
463,Marco Jonkers,2:08.465,0:40.500,0:59.600,0:28.400,5075
464,Marco Jonkers,2:07.632,0:40.200,0:59.000,0:28.500,5075
465,Marco Jonkers,2:07.465,0:40.200,0:59.000,0:28.200,5075
466,Marco Jonkers,2:08.635,0:40.100,1:00.300,0:28.200,5075
467,Marco Jonkers,2:06.437,0:40.200,0:58.300,0:28.000,5075
468,Marco Jonkers,2:05.722,0:39.900,0:57.900,0:28.000,5075
469,Marco Jonkers,2:05.395,0:39.700,0:57.800,0:27.900,5075
470,Marco Jonkers,2:05.747,0:39.700,0:58.200,0:27.900,5075
471,Marco Jonkers,2:04.962,0:39.500,0:57.700,0:27.700,5075
472,Marco Jonkers,2:05.350,0:39.600,0:57.900,0:27.800,5075
473,Marco Jonkers,2:05.375,0:39.600,0:57.900,0:27.900,5075
474,Marco Jonkers,2:05.275,0:39.700,0:57.800,0:27.900,5075
475,Marco Jonkers,2:05.450,0:39.500,0:58.000,0:27.900,5075
476,Marco Jonkers,2:05.777,0:39.800,0:57.800,0:28.100,5075
477,Marco Jonkers,2:05.432,0:39.600,0:57.800,0:28.000,5075
478,Marco Jonkers,2:05.575,0:39.800,0:57.800,0:28.000,5075
479,Marco Jonkers,2:07.287,0:39.900,0:58.200,0:29.200,5075
480,Marco Wong,2:55.758,1:31.100,0:57.200,0:27.500,4718
481,Marco Wong,2:03.032,0:39.100,0:56.700,0:27.200,4718
482,Marco Wong,2:01.485,0:38.500,0:55.800,0:27.100,4718
483,Marco Wong,2:00.975,0:38.400,0:55.600,0:27.000,4718
484,Marco Wong,2:01.165,0:38.500,0:55.700,0:27.000,4718
485,Marco Wong,2:01.025,0:38.500,0:55.600,0:27.000,4718
486,Marco Wong,2:01.100,0:38.400,0:55.500,0:27.200,4718
487,Marco Wong,2:01.920,0:38.500,0:55.900,0:27.600,4718
488,Marco Wong,2:01.230,0:38.400,0:55.700,0:27.100,4718
489,Marco Wong,2:01.262,0:38.400,0:55.600,0:27.200,4718
490,Marco Wong,2:01.175,0:38.500,0:55.700,0:27.000,4718
491,Marco Wong,2:01.137,0:38.500,0:55.700,0:27.000,4718
492,Marco Wong,2:01.467,0:38.500,0:55.900,0:27.100,4718
493,Marco Wong,2:01.235,0:38.400,0:55.700,0:27.100,4718
494,Marco Wong,2:01.330,0:38.500,0:55.800,0:27.000,4718
495,Marco Wong,2:02.660,0:38.600,0:57.000,0:27.000,4718
496,Marco Wong,2:01.575,0:38.500,0:56.000,0:27.100,4718
497,Marco Wong,2:01.052,0:38.400,0:55.700,0:27.000,4718
498,Marco Wong,2:01.105,0:38.500,0:55.600,0:27.000,4718
499,Marco Wong,2:01.927,0:38.400,0:56.300,0:27.300,4718
500,Marco Wong,2:01.462,0:38.500,0:55.800,0:27.100,4718
501,Marco Wong,2:01.127,0:38.500,0:55.600,0:27.000,4718
502,Marco Wong,2:01.077,0:38.300,0:55.600,0:27.100,4718
503,Marco Wong,2:01.137,0:38.600,0:55.700,0:26.900,4718
504,Marco Wong,2:01.907,0:38.400,0:56.300,0:27.200,4718
505,Marco Wong,2:01.120,0:38.400,0:55.500,0:27.100,4718
506,Marco Wong,2:01.150,0:38.600,0:55.500,0:27.100,4718
507,Marco Wong,2:01.757,0:38.500,0:56.100,0:27.100,4718
508,Marco Wong,2:01.375,0:38.500,0:55.800,0:27.000,4718
509,Marco Wong,2:02.102,0:38.400,0:56.600,0:27.100,4718
510,Marco Wong,2:00.960,0:38.400,0:55.600,0:27.000,4718
511,Marco Wong,2:02.385,0:38.400,0:55.700,0:28.300,4718
512,Marc Tol,2:54.380,1:31.100,0:55.900,0:27.400,3202
513,Marc Tol,2:01.275,0:38.600,0:55.600,0:27.000,3202
514,Marc Tol,2:00.800,0:38.500,0:55.400,0:27.000,3202
515,Marc Tol,2:00.750,0:38.400,0:55.400,0:27.000,3202
516,Marc Tol,2:00.710,0:38.400,0:55.300,0:27.000,3202
517,Marc Tol,2:00.927,0:38.500,0:55.500,0:26.900,3202
518,Marc Tol,2:00.852,0:38.500,0:55.400,0:27.000,3202
519,Marc Tol,2:00.860,0:38.400,0:55.500,0:27.000,3202
520,Marc Tol,2:00.890,0:38.500,0:55.400,0:27.000,3202
521,Marc Tol,2:00.865,0:38.400,0:55.400,0:27.100,3202
522,Marc Tol,2:01.290,0:38.400,0:55.700,0:27.100,3202
523,Marc Tol,2:01.080,0:38.400,0:55.600,0:27.100,3202
524,Marc Tol,2:01.100,0:38.600,0:55.600,0:27.000,3202
525,Marc Tol,2:00.985,0:38.400,0:55.500,0:27.100,3202
526,Marc Tol,2:01.352,0:38.500,0:55.500,0:27.300,3202
527,Marc Tol,2:00.987,0:38.400,0:55.500,0:27.100,3202
528,Marc Tol,2:01.360,0:38.500,0:55.600,0:27.300,3202
529,Marc Tol,2:01.217,0:38.500,0:55.800,0:26.900,3202
530,Marc Tol,2:01.120,0:38.400,0:55.600,0:27.100,3202
531,Marc Tol,2:01.420,0:38.500,0:55.500,0:27.500,3202
532,Marc Tol,2:07.172,0:39.100,0:58.300,0:29.800,3202
533,Marc Tol,3:02.237,1:32.400,1:01.000,0:28.900,3202
534,Marc Tol,2:11.545,0:41.300,1:01.200,0:29.100,3202
535,Marc Tol,2:11.530,0:41.300,1:01.200,0:29.000,3202
536,Marc Tol,2:11.695,0:41.100,1:01.600,0:28.900,3202
537,Marc Tol,2:10.972,0:41.100,1:00.800,0:29.000,3202
538,Marc Tol,2:11.590,0:41.500,1:01.200,0:29.000,3202
539,Marc Tol,2:10.855,0:41.200,1:00.800,0:28.900,3202
540,Marc Tol,2:10.487,0:41.000,1:00.700,0:28.700,3202
541,Marc Tol,2:10.240,0:41.300,1:00.200,0:28.800,3202
542,Marc Tol,2:09.315,0:40.700,1:00.100,0:28.500,3202
543,Marc Tol,2:09.000,0:40.700,0:59.700,0:28.600,3202
544,Marc Tol,2:08.452,0:40.600,0:59.400,0:28.400,3202
545,Marc Tol,2:08.337,0:40.600,0:59.400,0:28.400,3202
546,Marc Tol,2:08.330,0:40.300,0:59.600,0:28.400,3202
547,Marc Tol,2:08.245,0:40.500,0:59.300,0:28.400,3202
548,Marc Tol,2:07.957,0:40.400,0:59.100,0:28.400,3202
549,Marc Tol,2:07.425,0:40.300,0:58.900,0:28.300,3202
550,Marc Tol,2:07.062,0:40.000,0:58.800,0:28.200,3202
551,Marc Tol,2:07.505,0:40.400,0:58.800,0:28.300,3202
552,Marc Tol,2:07.677,0:40.200,0:59.100,0:28.400,3202
553,Marc Tol,2:07.932,0:40.500,0:59.100,0:28.300,3202
554,Marc Tol,2:10.502,0:40.400,1:01.700,0:28.400,3202
555,Marc Tol,2:07.985,0:40.500,0:59.200,0:28.400,3202
556,Marc Tol,2:08.275,0:40.400,0:59.400,0:28.500,3202
557,Marc Tol,2:09.315,0:40.500,1:00.300,0:28.500,3202
558,Marc Tol,2:08.927,0:40.800,0:59.600,0:28.600,3202
559,Marc Tol,2:09.137,0:41.200,0:59.400,0:28.500,3202
560,Marc Tol,2:08.690,0:40.800,0:59.600,0:28.300,3202
561,Marc Tol,2:08.170,0:40.500,0:59.300,0:28.400,3202
562,Marc Tol,2:09.377,0:40.300,0:59.200,0:29.900,3202
563,Marc Tol,2:48.907,1:20.900,0:59.500,0:28.500,3202
564,Marc Tol,2:07.825,0:40.400,0:59.100,0:28.300,3202
565,Marc Tol,2:07.712,0:40.300,0:59.100,0:28.400,3202
566,Marc Tol,2:07.347,0:40.300,0:58.900,0:28.200,3202
567,Marc Tol,2:06.662,0:40.100,0:58.400,0:28.100,3202
568,Marc Tol,2:06.240,0:39.900,0:58.300,0:28.000,3202
569,Marc Tol,2:06.360,0:40.000,0:58.400,0:28.000,3202
570,Marc Tol,2:06.510,0:39.800,0:58.300,0:28.300,3202
571,Marc Tol,2:06.740,0:40.000,0:58.700,0:28.100,3202
572,Marc Tol,2:06.407,0:40.200,0:58.000,0:28.200,3202
573,Marc Tol,2:06.510,0:39.800,0:58.600,0:28.100,3202
574,Marc Tol,2:05.730,0:39.900,0:57.800,0:28.100,3202
575,Marc Tol,2:05.762,0:39.900,0:57.800,0:28.100,3202
576,Marc Tol,2:06.257,0:39.900,0:58.000,0:28.400,3202
577,Marc Tol,2:07.145,0:39.900,0:58.100,0:29.100,3202
578,Marco Wong,3:02.310,1:36.800,0:57.800,0:27.800,4718
579,Marco Wong,2:04.697,0:39.900,0:57.400,0:27.500,4718
580,Marco Wong,2:03.675,0:39.300,0:57.000,0:27.400,4718
581,Marco Wong,2:02.805,0:39.100,0:56.400,0:27.300,4718
582,Marco Wong,2:02.420,0:38.900,0:56.200,0:27.300,4718
583,Marco Wong,2:02.000,0:38.800,0:56.100,0:27.100,4718
584,Marco Wong,2:03.245,0:38.800,0:56.300,0:28.200,4718
585,Marco Wong,2:02.377,0:38.800,0:56.300,0:27.400,4718
586,Marco Wong,2:02.220,0:38.900,0:56.100,0:27.200,4718
587,Marco Wong,2:02.145,0:38.900,0:56.100,0:27.200,4718
588,Marco Wong,2:02.055,0:38.700,0:56.200,0:27.200,4718
589,Marco Wong,2:02.317,0:38.800,0:56.000,0:27.400,4718
590,Marco Wong,2:07.630,0:39.400,0:58.400,0:29.900,4718
591,Marc Tol,2:59.382,1:32.000,0:59.000,0:28.400,3202
592,Marc Tol,2:08.675,0:40.500,0:59.600,0:28.600,3202
593,Marc Tol,2:09.665,0:40.800,1:00.000,0:28.900,3202
594,Marc Tol,2:08.190,0:40.500,0:59.300,0:28.400,3202
595,Marc Tol,2:08.125,0:40.300,0:59.500,0:28.300,3202
596,Marc Tol,2:07.872,0:40.500,0:59.000,0:28.400,3202
597,Marc Tol,2:07.360,0:40.400,0:58.700,0:28.300,3202
598,Marc Tol,2:06.972,0:40.200,0:58.500,0:28.300,3202
599,Marc Tol,2:06.772,0:40.100,0:58.400,0:28.300,3202
600,Marc Tol,2:06.395,0:40.000,0:58.400,0:28.000,3202
601,Marc Tol,2:06.267,0:39.800,0:58.400,0:28.100,3202
602,Marc Tol,2:05.725,0:39.900,0:57.900,0:27.900,3202
603,Marc Tol,2:05.522,0:40.000,0:57.700,0:27.800,3202
604,Marc Tol,2:05.555,0:39.900,0:57.600,0:28.000,3202
605,Marc Tol,2:05.100,0:39.500,0:57.800,0:27.800,3202
606,Marc Tol,2:07.765,0:39.600,0:59.100,0:29.100,3202
607,Reno Kööts,2:57.797,1:32.100,0:58.000,0:27.700,5542
608,Reno Kööts,2:04.152,0:39.600,0:57.000,0:27.500,5542
609,Reno Kööts,2:02.967,0:39.200,0:56.500,0:27.300,5542
610,Reno Kööts,2:02.345,0:39.000,0:56.200,0:27.200,5542
611,Reno Kööts,2:01.737,0:38.800,0:55.800,0:27.100,5542
612,Reno Kööts,2:01.777,0:38.900,0:55.700,0:27.100,5542
613,Reno Kööts,2:01.817,0:38.800,0:55.900,0:27.100,5542
614,Reno Kööts,2:01.752,0:38.800,0:55.900,0:27.100,5542
615,Reno Kööts,2:01.897,0:38.800,0:55.800,0:27.300,5542
616,Reno Kööts,2:01.825,0:38.800,0:55.900,0:27.200,5542
617,Reno Kööts,2:01.630,0:38.800,0:55.800,0:27.100,5542
618,Reno Kööts,2:01.765,0:38.700,0:55.900,0:27.100,5542
619,Reno Kööts,2:01.802,0:38.700,0:56.000,0:27.100,5542
620,Reno Kööts,2:02.075,0:38.600,0:56.400,0:27.100,5542
621,Reno Kööts,2:01.895,0:38.800,0:55.700,0:27.400,5542
622,Reno Kööts,2:04.652,0:39.200,0:57.600,0:27.900,5542
623,Reno Kööts,2:08.320,0:40.400,0:59.200,0:28.700,5542
624,Reno Kööts,2:11.680,0:41.400,1:01.100,0:29.200,5542
625,Reno Kööts,2:09.847,0:41.100,1:00.200,0:28.500,5542
626,Reno Kööts,2:07.750,0:40.400,0:59.000,0:28.300,5542
627,Reno Kööts,2:06.432,0:40.200,0:58.200,0:28.100,5542
628,Reno Kööts,2:05.667,0:39.900,0:57.900,0:27.900,5542
629,Reno Kööts,2:04.565,0:39.600,0:57.300,0:27.700,5542
630,Reno Kööts,2:04.045,0:39.400,0:57.100,0:27.600,5542
631,Reno Kööts,2:03.032,0:39.100,0:56.500,0:27.400,5542
632,Reno Kööts,2:02.017,0:38.800,0:56.000,0:27.200,5542
633,Reno Kööts,2:03.595,0:38.800,0:56.000,0:28.800,5542
634,Marc Tol,2:57.800,1:33.000,0:57.500,0:27.300,3202
635,Marc Tol,2:01.685,0:38.700,0:55.800,0:27.100,3202
636,Marc Tol,2:01.420,0:38.700,0:55.700,0:27.100,3202
637,Marc Tol,2:01.547,0:38.700,0:55.800,0:27.100,3202
638,Marc Tol,2:01.477,0:38.700,0:55.600,0:27.100,3202
639,Marc Tol,2:01.250,0:38.700,0:55.500,0:27.100,3202
640,Marc Tol,2:01.072,0:38.500,0:55.600,0:27.000,3202
641,Marc Tol,2:01.300,0:38.600,0:55.600,0:27.100,3202
642,Marc Tol,2:01.202,0:38.600,0:55.500,0:27.100,3202
643,Marc Tol,2:01.410,0:38.700,0:55.600,0:27.100,3202
644,Marc Tol,2:01.277,0:38.700,0:55.600,0:27.000,3202
645,Marc Tol,2:01.410,0:38.500,0:55.800,0:27.100,3202
646,Marc Tol,2:01.277,0:38.700,0:55.500,0:27.100,3202
647,Marc Tol,2:01.475,0:38.600,0:55.800,0:27.100,3202
648,Marc Tol,2:01.455,0:38.800,0:55.600,0:27.100,3202
649,Marc Tol,2:01.715,0:38.700,0:55.800,0:27.200,3202
650,Marc Tol,2:01.497,0:38.700,0:55.700,0:27.100,3202
651,Marc Tol,2:02.012,0:38.700,0:56.100,0:27.200,3202
652,Marc Tol,2:01.820,0:38.600,0:55.900,0:27.400,3202
653,Marc Tol,2:02.827,0:39.800,0:55.800,0:27.200,3202
654,Marc Tol,2:01.415,0:38.600,0:55.700,0:27.100,3202
655,Marc Tol,2:01.315,0:38.600,0:55.700,0:27.100,3202
656,Marc Tol,2:01.495,0:38.600,0:55.800,0:27.100,3202
657,Marc Tol,2:01.267,0:38.500,0:55.700,0:27.100,3202
658,Marc Tol,2:01.507,0:38.500,0:55.800,0:27.200,3202
659,Marc Tol,2:01.810,0:38.600,0:55.900,0:27.300,3202
660,Marc Tol,2:01.700,0:38.600,0:55.800,0:27.200,3202
661,Marc Tol,2:01.340,0:38.700,0:55.500,0:27.100,3202
662,Marc Tol,2:01.890,0:38.800,0:55.800,0:27.300,3202
663,Marc Tol,2:01.165,0:38.500,0:55.500,0:27.100,3202
664,Marc Tol,2:02.605,0:38.600,0:55.700,0:28.300,3202
665,Reno Kööts,2:53.800,1:30.500,0:56.100,0:27.200,5542
666,Reno Kööts,2:01.435,0:38.700,0:55.700,0:27.100,5542
667,Reno Kööts,2:01.430,0:38.700,0:55.700,0:27.100,5542
668,Reno Kööts,2:02.250,0:38.700,0:55.600,0:27.900,5542
669,Reno Kööts,2:02.147,0:38.600,0:55.900,0:27.600,5542
670,Reno Kööts,2:06.267,0:40.300,0:58.400,0:27.500,5542
671,Reno Kööts,2:01.220,0:38.600,0:55.600,0:27.000,5542
672,Reno Kööts,2:01.190,0:38.700,0:55.500,0:27.000,5542
673,Reno Kööts,2:01.727,0:38.600,0:55.900,0:27.200,5542
674,Reno Kööts,2:01.297,0:38.700,0:55.500,0:27.100,5542
675,Reno Kööts,2:01.407,0:38.600,0:55.700,0:27.100,5542
676,Reno Kööts,2:01.295,0:38.600,0:55.600,0:27.100,5542
677,Reno Kööts,2:01.205,0:38.600,0:55.600,0:27.000,5542
678,Reno Kööts,2:01.395,0:38.700,0:55.600,0:27.200,5542
679,Reno Kööts,2:01.387,0:38.700,0:55.600,0:27.100,5542
680,Reno Kööts,2:01.660,0:38.700,0:55.700,0:27.300,5542
681,Reno Kööts,2:01.447,0:38.700,0:55.600,0:27.100,5542
682,Reno Kööts,2:01.415,0:38.700,0:55.600,0:27.100,5542
683,Reno Kööts,2:01.755,0:38.700,0:56.000,0:27.100,5542
684,Reno Kööts,2:01.665,0:38.700,0:55.800,0:27.100,5542
685,Reno Kööts,2:01.497,0:38.600,0:55.700,0:27.200,5542
686,Reno Kööts,2:01.535,0:38.600,0:55.800,0:27.100,5542
687,Reno Kööts,2:03.807,0:38.800,0:57.100,0:27.900,5542
688,Reno Kööts,2:09.065,0:40.200,0:59.700,0:29.100,5542
689,Reno Kööts,2:14.060,0:41.800,1:02.400,0:29.900,5542
690,Reno Kööts,2:16.522,0:42.900,1:03.600,0:30.000,5542
691,Reno Kööts,2:14.970,0:42.100,1:03.000,0:29.900,5542
692,Reno Kööts,2:12.755,0:42.200,1:01.400,0:29.100,5542
693,Reno Kööts,2:09.890,0:41.000,1:00.000,0:28.900,5542
694,Reno Kööts,2:10.385,0:41.700,1:00.200,0:28.500,5542
